"","deviance","fert.bclim.1.1.","fert.bclim.2.1.","fert.bclim.3.1.","fert.bclim.1.2.","fert.bclim.2.2.","fert.bclim.3.2.","fert.bclim.1.3.","fert.bclim.2.3.","fert.bclim.3.3.","fert.bsize","fert.eps.year.1.","fert.eps.year.2.","fert.eps.year.3.","fert.eps.year.4.","fert.eps.year.5.","fert.eps.year.6.","fert.eps.year.7.","fert.eps.year.8.","fert.eps.year.9.","fert.eps.year.10.","fert.eps.year.11.","fert.eps.year.12.","fert.eps.year.13.","fert.fit","fert.fit.new","fert.mu","fert.sigma.overdisp","fert.sigma.plot","fert.sigma.year","flow.bclim.1.1.","flow.bclim.2.1.","flow.bclim.3.1.","flow.bclim.1.2.","flow.bclim.2.2.","flow.bclim.3.2.","flow.bclim.1.3.","flow.bclim.2.3.","flow.bclim.3.3.","flow.bsize","flow.eps.year.1.","flow.eps.year.2.","flow.eps.year.3.","flow.eps.year.4.","flow.eps.year.5.","flow.eps.year.6.","flow.eps.year.7.","flow.eps.year.8.","flow.eps.year.9.","flow.eps.year.10.","flow.eps.year.11.","flow.eps.year.12.","flow.eps.year.13.","flow.fit","flow.fit.new","flow.mu","flow.sigma.plot","flow.sigma.year","germ1","germ2","grow.bclim.1.1.","grow.bclim.2.1.","grow.bclim.3.1.","grow.bclim.1.2.","grow.bclim.2.2.","grow.bclim.3.2.","grow.bclim.1.3.","grow.bclim.2.3.","grow.bclim.3.3.","grow.bsize","grow.eps.year.1.","grow.eps.year.2.","grow.eps.year.3.","grow.eps.year.4.","grow.eps.year.5.","grow.eps.year.6.","grow.eps.year.7.","grow.eps.year.8.","grow.eps.year.9.","grow.eps.year.10.","grow.eps.year.11.","grow.eps.year.12.","grow.eps.year.13.","grow.fit","grow.fit.new","grow.mu","grow.sigma.eps","grow.sigma.plot","grow.sigma.year","mu_sdlgsize","mu_spf","precenus_surv","seedsurv","sigma_sdlgsize","sigma_spf","surv.bclim.1.1.","surv.bclim.2.1.","surv.bclim.3.1.","surv.bclim.1.2.","surv.bclim.2.2.","surv.bclim.3.2.","surv.bclim.1.3.","surv.bclim.2.3.","surv.bclim.3.3.","surv.bsize","surv.eps.year.1.","surv.eps.year.2.","surv.eps.year.3.","surv.eps.year.4.","surv.eps.year.5.","surv.eps.year.6.","surv.eps.year.7.","surv.eps.year.8.","surv.eps.year.9.","surv.eps.year.10.","surv.eps.year.11.","surv.eps.year.12.","surv.eps.year.13.","surv.fit","surv.fit.new","surv.mu","surv.sigma.plot","surv.sigma.year"
"1",12895.9949422681,17.3183707444068,12.4513689033248,17.4003091250056,0.0947650531328467,13.6536112878926,0.093993460142375,0.094338893214028,38.7923636509161,6.20229876986577,2.27388453174718,-0.0730024493105826,-0.168859404098031,0.0564818661307825,-0.260745336074718,-0.35061124351258,-0.00854235698827521,-0.049704421309011,0.27927063656566,0.0913024748616979,-0.0143759962545409,0.250426812405864,0.248449138064196,-0.3024294304711,1330.95083264086,1355.15144372754,-0.326203508024566,0.838993673735798,0.43248589625935,0.184721626039373,-0.836904915316528,19.7262053272138,35.6909076383918,0.202608104386276,28.8447747724968,1.34350391106589,-0.091470386725518,-25.2223790119314,0.177314111384257,5.02430364875786,0.296442742040041,0.325702108563356,0.22136462772792,0.87943272619182,-0.817489333622409,-0.0663304759118275,-1.00013675713008,0.423687226443828,-0.13420175996113,0.862418264129214,1.26203542769684,0.90997457661491,-2.37468146987166,832.890496767064,834.125142837652,-6.2268753803568,0.388664392879402,0.995581541244726,0.00666327377247443,0.0043510114581757,-24.6066087227872,-15.5069545705657,-22.6949645414666,-0.458514554933243,-13.5858275185088,-12.8370714260455,6.99429545563316,-9.67803195901741,13.8875148419761,-0.0307663510371548,-0.0461859424525647,-0.0239247994842652,0.00492355431510097,-0.0448174043009893,0.0557077285712976,-0.0249882908223601,-0.105522400377638,0.113288717463908,0.00816129233790291,0.106586003343447,0.0766576630717875,0.0290589714893922,-0.0245737290606064,326.340622742941,342.602425253202,-0.039573761177133,0.257339974761135,0.0219783267189693,0.0614562002274496,-3.15715829848763,113.770470352629,0.0185021460320784,0.0346190691150172,0.447956502125066,84.5700199459742,-0.265382010233098,43.886761660789,21.2543383151729,0.518672266853537,-29.2215712261584,-66.0347467439566,-0.695348045267376,13.9824305103009,37.5056539373742,1.2719359587097,1.09072896066733,-0.326244728281357,-0.909556620051761,0.485300190135835,1.2303795127433,0.0281401934446191,-0.359705941420722,-0.454174186553955,1.43655586143183,0.611978077037888,-1.05489023303765,-0.495403919701357,-0.920498716978748,447.354204774809,432.884603274956,2.73056160345921,0.125227523389455,1.18823995573498
"2",12840.9717731706,-22.0079833967125,-10.8669000443561,-6.91808207959021,0.217258895311455,-3.48987113745285,0.0485307624545458,0.0720651598378922,13.7920777104143,6.14158716822082,2.30990012338712,-0.286028364628835,0.128517928380436,-0.155097260014052,-0.0377268890202483,0.0766474725009946,-0.0776768885993168,-0.0427335636786015,0.152392442809191,0.280609565183434,0.166455678655611,0.215369732499776,0.0676984608465619,-0.349719796373866,1327.48139044835,1387.09147007715,-0.626864254179295,0.844730236827445,0.276804576476332,0.276000611255089,0.123258944626362,14.4545354815638,-38.8337048826536,-0.00512876874715373,19.8096562233676,0.784190051569612,0.215659345732985,-20.7175388833643,-0.02088203982695,5.46069540405212,0.743857636631555,1.33885828848519,-0.149233474641502,0.251497870508157,-0.395973170338354,0.323700427431412,-2.35181108510186,1.34148901072434,0.885471908441778,0.676718401903642,0.896576992569255,0.834946661902796,-0.478547133824872,815.803362145349,790.125171277719,-4.18061346375222,0.299994913486075,0.850512965142525,0.00453458786935343,0.00616020451856577,12.4205918507018,12.9277010784616,19.5875205410208,7.92604309009145,12.7504261347931,47.3259721596666,47.210726900717,-24.0883064966473,-26.1876974544142,-0.0236671762433503,-0.0237581514500527,0.0476451893415979,0.113292258076299,-0.00890858642091405,-0.00313232833741498,0.0325332431005756,-0.0323389415447426,0.156159061724898,0.0810696654868794,0.184433248422769,0.163767064466802,0.0838440884076246,0.0494512802686838,326.816400225198,324.541188654652,-0.112749169575892,0.253790081526646,0.0118988100252448,0.110823066783158,-3.4786668291371,120.898948235794,0.303708742799853,0.0406772221188225,0.17587239833342,87.614323636083,0.355436972334936,45.7195559708953,66.0493422847393,0.0995911387428958,39.3977117765418,6.40379453055695,-0.374937807374882,-3.47898893064184,-27.2660953162857,1.24010160944045,-0.471709056352665,0.267908381308889,-0.763826452100652,-0.0992215801998593,0.218563979852379,-0.503805223992211,-1.00286298307912,-0.804873213593754,1.3434752179452,-0.543428131919108,-0.775679396873002,-0.436866033636933,0.506051749721229,453.743316745739,450.038035589848,4.58889212748034,0.288601136805977,1.0009188375556
"3",12849.3419878689,47.3487144255767,34.5018341899951,-16.2080408451605,0.0324670090757411,0.474560949961034,0.222088580731401,0.0978026433426205,-43.5861179566976,1.27001900532773,2.20571427788751,-0.338646463061472,0.119195766577715,0.00958978309641656,-0.12974843437681,-0.0951765401818567,0.0979279224688047,0.120726631943514,0.492194926434541,0.35470707791836,0.376455004153261,0.551941316096682,0.393380309428293,-0.0818433775409884,1439.75955456594,1433.62099052351,-0.579212510582435,0.8269900376474,0.221006748731151,0.402382347947879,-0.395690674037957,30.6434959923192,-0.700422603066412,-0.115513102204572,-68.1025092106821,1.04132682551793,-0.581032009308429,25.4936421543234,0.304468392159806,5.42580039554352,-0.444856085781253,-0.0865519126079319,-0.44328266798314,-0.73300325911118,-1.75596226320126,0.155889394916951,-2.34174397026968,0.818215420565345,0.37306307688221,0.580265345251653,-0.538220793055827,-0.303436283500459,-2.18974565804048,830.691653829992,844.515136634303,-4.94219052083011,0.31647419033561,2.01143837811212,0.00640677387208176,0.00383107271973796,-9.15742594536131,5.25839842429146,16.2468617631826,-29.1532735671639,9.29764400224023,-16.5491539310108,-8.40478699479007,-73.8852923332313,44.442409848104,-0.0245435409676467,-0.107182257506929,-0.0146126175028478,0.0294200174377895,-0.102464319797771,0.136223487542275,-0.0558057335641919,-0.128680408659356,0.0973027501955916,0.00594434020556239,0.105459967576126,0.0679775453273292,0.0313900602545966,-0.0256528613553908,326.786208809622,333.639856991719,-0.0277156987064545,0.258567662253972,0.0225279724232502,0.0787394555574863,-3.39965087708448,98.2754769070783,0.034648855247207,0.0392001796385157,0.28287923262545,85.5856276243318,0.173472827913269,-55.2838945605518,-14.9075138733195,0.416517058067086,43.4854221329123,18.8319283838209,-0.0115592589428599,12.560890985527,22.5797878531854,1.27460650492547,1.04254670064357,-0.850688763301757,0.0262531597420048,-0.320905922975617,-0.399824688460921,-1.30203237497261,-0.608428261808242,-1.27157195018851,0.86546653633267,-0.734705311779244,0.535931660969951,0.0480184988576438,0.539535701564982,457.326686086459,448.446961571755,4.27272207637464,0.133440513274628,1.28082081849157
"4",12938.361730051,35.4513338252122,-9.25715743159906,11.8765980469884,0.0345509922209977,-18.0809440853969,0.183671511019857,0.117831070889725,14.8176513392022,-56.453857740194,2.31678727832754,-0.078221241021784,-0.0830361710100211,-0.139475532022046,-0.205600772478641,0.0503706973568769,0.0385441904445608,-0.468494787316216,-0.0802419851508906,0.201478220902358,-0.0251729849943046,0.125429883068503,0.0847480523098222,-0.344745566587307,1411.68354173348,1379.09489673783,-0.252619166799881,0.88321825951486,0.394178174169722,0.196905010811696,-0.518511717410915,35.1324362154051,-2.10854446617763,-0.0755858295754999,-77.9947657435483,0.834411508794207,0.194894202170176,-3.1307154093792,0.0623096401354222,5.2857743209636,0.814495024933401,-0.126280234510697,-0.00120254054564528,-0.0499397010724665,-1.08513161823991,0.0340725189427925,-2.90681927368968,-0.214414428917461,-0.523838261299455,0.442825065664151,1.19642940229566,1.09388011463741,-1.5856490264912,830.481459744399,837.54308077944,-5.01093783353709,0.302273124233609,1.22046049489926,0.00618730135101519,0.00523170290034977,-15.0664874140503,-13.5781452394886,36.2698857125487,-33.8610247015197,-9.91810023776656,-53.2598008358112,-5.52395426964357,-17.2064424955468,4.18913919857756,-0.0266879882724193,-0.0366077348309165,0.0378295131365348,0.0369781594395641,-0.0723230403614438,-0.0411029322211739,-0.0411476171536465,-0.114179910600251,0.0891031579833917,0.0152560224469422,0.116080740245271,0.0843999061959898,0.0195363059571426,-0.0147481675550194,326.59073571543,328.681674529932,-0.0395522923714746,0.256603769971746,0.023192408740602,0.0432992855824112,-3.49771110082202,123.445030995731,0.359323237656728,0.0363728671313796,0.170065233713923,78.1469515959978,-0.192837811293666,-19.9584575686595,-50.1049009901806,0.175978746212266,-21.4165620335655,31.3980496253665,-0.535180872666847,21.8503996366135,-64.6097169598977,1.35575543322869,0.636004804628071,1.23196427345752,-0.562064514597272,-0.650159551420438,-0.80932326392957,0.492978751702681,-0.192200087980327,-0.723247835023666,1.68903348443936,0.545233271816964,-0.299949761586891,0.0250909665841391,-0.158555007344213,452.021898318638,424.57565758795,3.17802824492697,0.539009335299081,0.71788402081773
"5",12948.961029156,15.5401776473797,1.16059575375314,48.5967984726986,-0.0621735701887632,-2.19736078563101,0.241064982993512,0.12847289597213,50.3616220537639,50.3982608156285,2.26505482643443,-0.0247322258127578,0.129734320419378,0.134166553256968,0.00552610301649142,0.0428484295916307,0.137549693069116,-0.124720546080817,0.0256414360026107,0.213530364888687,0.118591601198547,0.410752715282099,0.41657856131341,-0.246406291226348,1430.31680375578,1339.73902425753,-0.152575302184198,0.870914559487691,0.382897669167038,0.204083472017388,-0.658564444489205,-37.6128738037931,-6.63578813555633,-0.197428614708261,-37.8783189401103,1.16538521670902,-0.660799307451243,23.8578711394398,0.128771138149967,5.05439409100473,1.4854310965488,0.263071271181902,1.0236208174006,-0.607422230672144,2.34282007958561,1.18130751747299,-2.35353684456977,0.926154329190115,0.969423224779565,1.06669927157407,-0.195955751400492,-0.00352824030394691,-2.39597913804944,830.610147717709,816.81142301548,-5.76619187632883,0.386342227091226,1.63411464029508,0.006017798817392,0.00448692901402472,-35.3591726311808,-11.492656781674,18.4670587424385,21.5730925628469,60.6459782177617,-13.8091433984969,-18.9985353322558,10.2531892012257,-20.2923954171177,-0.020628258688848,-0.0218579921023013,-0.00526549176094575,0.0269661219984937,-0.0417099870454675,-0.0568079379757938,-0.0552825649360578,-0.113102772017997,0.0893323596133692,0.0192593575405633,0.104885923459264,0.0900726114659863,0.0312756674062781,-0.010081740856192,326.822147636841,306.594290739171,-0.0355171867314487,0.251477481849717,0.0181244231664858,0.0627989620486522,-3.55575768531815,114.399435801429,0.128784769944658,0.0453147048721042,0.190211443290916,84.0175657386712,-0.180962962877026,-4.55096085752481,69.0376772466455,0.330457312111805,3.36085513154598,-15.3314195844707,-0.155137300316243,45.100411959871,15.6724712679696,1.20370627164778,-0.978676740828702,0.301588393678586,-0.770575012378323,-0.23984331661155,0.372298081993775,-0.711719070034862,-0.693564244204152,-1.62275832143551,1.0854975408144,-0.241910011593343,-0.0973352652309847,0.26786103249981,-0.259329371460883,460.452190076824,452.910528328526,3.35878879210576,0.0620197039026016,0.851911445881745
"6",12962.7664010263,44.003115449692,25.2937023829025,1.37483830830588,0.0206829535338637,47.6218151552184,0.211515985393364,0.0886925947006078,-46.767472074792,18.1846473661743,2.14809953975741,-0.133597344708394,0.309462450890068,0.244680703189303,-0.358239479146003,0.198727560888803,0.0245751229722269,-0.466561539269161,0.0877389373750684,0.402993227558592,0.209715005354526,0.219675031822411,0.063290966174421,-0.119382295936208,1396.88797767137,1481.69457768141,-0.142181463188622,0.837051927988232,0.212637485954964,0.225924542011066,-0.540521038665761,16.1678766317289,77.8361335279895,0.201427369884261,-40.1806988443294,0.695331847314915,0.520984946002709,-128.640010450669,-0.129380484797646,4.88042317407819,0.230084624691683,-0.224153206598088,0.598162967135405,-0.405312885967112,-3.18690153654668,-0.394221168470269,-2.8918731004159,-0.50432829538581,-1.43046009684393,-0.0468659491496272,1.11986008063942,1.01562846391954,-2.0951643557488,838.033352679851,859.013101842679,-4.46855014209102,0.323879964522257,1.33806478770946,0.00647502381255098,0.00496822400427647,-1.28156393835929,56.2297810570875,-10.4597192467428,7.03529616907131,13.0152923529212,44.3986057278399,29.4923864580532,25.220864677297,-32.5049159303453,-0.022413125539139,-0.0777786063727717,0.00661615370128557,0.0074349642623207,-0.0878405142898787,-0.0737561133030451,-0.000501414742650846,-0.103467394822562,0.127684252497032,0.059157106759957,0.116674648194081,0.0851406729083688,0.0329336070404199,-0.0126231588473747,327.524365297489,332.41461666219,-0.0477805088567632,0.258792147045137,0.0137991160476566,0.0820289034043169,-3.48485017847747,104.426299335128,0.879575355642871,0.0307228602708816,0.19615994154738,86.3063957239261,-0.0153674062641121,29.3572017248275,-8.37039477936642,0.305800009755737,-19.0760503179441,-10.5498172597977,-0.217500716239271,-36.1231493314428,-30.5890586243629,1.25976978686337,0.467680795501107,0.826379783127053,-0.562211664660815,0.436095552597037,0.596709566515655,-0.143530578171328,-0.135221536737176,-0.731058414586661,1.43223880907206,-0.110341570799513,0.157246435474925,0.0995023431267802,0.300396460968314,454.636789964615,453.604854633959,3.33636589335115,0.212355297111781,0.512808999340476
"7",12878.1562584135,4.19377935193325,33.7754079996979,25.6879549477588,-0.0941268601294631,-2.74875107323986,0.239399532795021,0.0242282965147504,-0.549411464578387,44.6116693841418,2.24380386312435,0.178998940497681,0.0885231937922298,0.104571435200662,-0.782795117636612,-0.278603453848497,0.209812517059378,-0.252115313413556,0.400895093307593,0.355785613115557,0.0224070886963279,0.226532807612981,0.252475062788928,-0.283834668244129,1366.59172489909,1343.95517164697,-0.473364914705887,0.858996217337822,0.369635336050449,0.32183873482361,-0.766778602364248,14.0567909766805,-23.2526433767798,-0.0331190976626873,-9.45089181678765,1.3105233644943,-0.116830496959551,-9.11813007473078,0.131679059056891,4.75891840736065,-0.222046969588694,-0.193004663007697,-0.624117919315585,-0.195314386913656,0.108225754378959,-0.179220147882522,-2.77671538122892,-0.165614759135622,-0.65223501848469,0.313428567065102,0.478731526245545,0.703023891564495,-2.58717704555581,844.380589240795,858.870613830414,-4.88421274843335,0.322980532605999,2.08267012524579,0.00603347955886721,0.0035551459369571,-5.34285460462178,19.7238391014181,44.5592419946281,42.4353135179964,6.00446252958005,-28.8050394750226,-43.3164113868512,38.9732507981305,38.1758480807906,-0.029929417620687,-0.0615241776677385,0.00624538413759137,0.0457967694543562,-0.0128685852103565,0.027363064353339,-0.0237880262261433,-0.0911640305994428,0.119325346506076,0.0424094253434718,0.123734370833898,0.105998276747409,0.0296048156862939,7.60488312008707e-05,326.17739078299,335.027748291061,-0.0669221242835011,0.257552724371923,0.0223814846477213,0.0681485996603514,-3.40521021189203,118.923961597351,0.452423932534933,0.0356639434314919,0.211241213782713,93.2197684054491,-0.248534528562718,-5.9773563500362,-43.4481797778354,0.534186184979985,-17.3196219659055,-64.0529889504583,-0.129967721268664,-54.5757115998289,-51.6481829690879,1.36833183407889,-0.0405457280002721,0.622067294241977,-1.28034838399932,-0.0319649574688711,0.926571395139118,-0.184864329354074,-0.167884753128176,-1.49475229560314,0.35736025070899,-0.237150317267047,0.253903757096821,0.205424018654305,-0.434381164847236,433.025034587068,384.807317284565,3.4680045711486,0.32969291990041,0.741581309879897
"8",12892.6834377261,129.571474688257,-49.3587145512191,34.7670996322304,0.026262458686405,-31.0003079586696,0.315292677942533,0.0184851981076625,-21.2480742722415,-40.7664295343518,2.17322477916397,-0.215409874750636,0.108793807932422,-0.0202477124825551,-0.0398796329895449,0.73566535983666,0.265346214676442,0.245371044106245,0.761261843125827,0.548544999596555,0.356370058594255,0.396821475277698,0.404800632793599,0.0450948980731336,1444.83812680722,1396.46862846289,-0.651591992124985,0.856344687179998,0.295800635620884,0.549764582312075,-0.10819588365222,-1.54738828211229,-59.2924846559855,-0.176960653384715,-2.12661709933938,1.12413350696332,-0.14587998468753,17.9876498141523,0.415601900113714,5.52624254773549,0.0707834433286748,0.142344830318764,-1.31807700749745,-0.520166114858317,1.17727432356467,-0.783568923644087,-3.00602427646997,0.263014463376219,-0.241808924793857,-0.382800767235481,0.288605077026101,0.00835474038570783,-1.51111884750624,823.135267179066,829.653402918655,-3.9029248237911,0.41676639264764,1.18784683972978,0.00537221434429268,0.00449285075421169,11.3923737681331,27.7974962784084,-48.8577028369288,-24.345421047309,-12.1259042741948,-38.5259189987983,6.82837133553964,28.6764887083515,-15.3258860715465,-0.0254337169555994,-0.0645884165653489,-0.0321545525277568,0.0308543112003242,-0.0491557292069858,0.091803270425566,-0.0684788207868131,-0.144096230405258,0.0558609694212401,0.00235329956559845,0.101734913384686,0.0704777262387844,0.0126459648535623,-0.0423232802331091,327.309498414088,327.305605680859,-0.0234036882857579,0.254387406210239,0.0143279890199915,0.104012682480979,-3.56289776943369,120.308979859124,0.867434216400587,0.0266579033544797,0.239793351671092,87.4848303527924,0.351449020122629,-58.0374723207027,8.52947502089809,0.0193465141241896,-4.51259913537495,-33.8719199406015,-0.00152495485558685,-35.1742604708866,24.9887717883328,1.27792331788493,0.490319768438798,-0.0679601128783585,-0.72692819240853,-0.0463408628722184,-0.867770369698248,-0.361566326182807,-0.789809254044812,-1.18623929175731,1.16187654190408,-0.266749916627159,0.0338236362006834,0.132985451561701,1.19114196244132,446.090353224778,433.492906750171,4.51886373073425,0.217574264919671,0.661942203455383
"9",12903.2472006442,-35.6136460528111,-19.1368221569389,-10.7794454206071,0.0809411686724181,-63.7089570063053,0.0521848746781697,0.149725728183187,47.3295697965471,-16.017986530812,2.3649671751309,-0.00021801502660268,-0.0449867598303628,0.111135457338719,0.0881897254785675,0.204480396528425,0.113605927460507,-0.162385824230628,0.00552955162704039,-0.0258608324034049,-0.0299109481137888,0.315084819770162,0.272776798137726,-0.158042811248654,1400.63857340605,1365.88602004811,-0.458371605137952,0.860590722581035,0.203705998247062,0.118666739512104,-0.653760593732999,-3.72409272834974,-6.18687241569406,-0.545982871725565,-64.2299365815322,0.850944538663377,-1.22461953729005,28.7430508000669,0.0701727313628475,5.38807973155771,1.40990856091662,-1.02385601528745,1.09579811617108,-2.17838050334836,-2.36472688816362,2.4292574651686,-3.32360039811823,1.36283656169512,0.630566090248155,0.739658939215831,-2.07454843053717,-1.10824334352898,-4.29360627646664,819.664263468026,805.680732155195,-5.44556824245814,0.762207825262299,2.61848703900222,0.00640248846567699,0.00460134470147228,23.0109738606406,-12.1938015781988,-37.9395249839788,-1.7498465438471,21.1044716917829,8.0275722979803,-24.4329775308695,-22.8407206288741,26.3455630812565,-0.0217351577498752,-0.0722530892929672,0.018051345075566,0.0772701915859702,-0.0763720553466915,-0.0754763371377192,-0.0415672805509043,-0.0954478033537666,0.120345900971474,0.0179928068027131,0.100269059483506,0.0923120305693511,0.0323086675448941,-0.0110614482061324,326.391733390525,354.236497870126,-0.0293003296164453,0.259653155144428,0.0226598616837395,0.109485751688008,-3.52240736090083,116.447375289137,0.869813581629768,0.03135216488714,0.227192515966126,87.5680276553177,-0.0694701830596931,41.5785929887129,26.3273286271705,0.225320290911769,16.3478211947772,67.4000534086607,-0.42144504621354,-60.7211431324279,19.460855476314,1.40243668634482,0.406776915254691,0.237499112026314,0.00553087975726678,0.00848592944039039,-0.0319479535962687,0.273010332460308,0.0588137185895072,-0.779577389235575,1.30373268743635,0.0138335161801663,0.158089082077659,0.21957785513973,0.0913449655753743,468.435303776425,468.383651231722,3.20357368254214,0.117718302261446,0.516082869709186
"10",12855.3701171544,15.7629243608914,25.3822871964687,12.8704142123386,0.0348173694959856,-9.81456852992137,0.135582421197787,0.092726842086861,11.7244161199481,24.8390250939835,2.2079559041345,-0.107900075875756,0.00572076861681534,0.00336567611608488,-0.345693826163338,-0.0697349059703591,0.0450902137002783,0.0309652161166758,0.063230524960091,0.114912780552733,0.0678612145955868,0.0971573840911369,0.167008651111812,-0.249960362440188,1364.2179880603,1368.17521203102,-0.186132088168963,0.833096276898178,0.310832364590716,0.116143010684743,-0.268874273538204,-26.6112164288523,-26.31518689029,-0.447793770368031,16.0556959406681,1.50271266868456,0.0559409130587143,-36.2707273513466,0.333502155195748,5.23774287523002,0.652173612190485,0.827310635816244,0.653632827838266,0.600946482045075,0.767392133801693,0.294514054176543,-1.97154513851789,0.434176298068149,-0.0201897045199841,0.389686743265214,1.0847138205511,1.1842916448426,-0.881660932666515,827.63021563927,819.523784478518,-4.69319699736757,0.519767999754443,1.1641068751107,0.00591150705406498,0.00408348496715539,-6.00718281061733,-30.8736075380157,2.40272692353877,55.957969287244,54.8421847576886,-43.4410397679253,6.64361680610512,-53.3218718123076,12.7487769748686,-0.0250782096813903,-0.0653657679654151,-0.0571144718318414,0.0105499791566855,-0.0872631905431826,0.103530826595106,-0.0109452159363349,-0.0948691498153657,0.110638217478208,0.0217059184489878,0.108358505899205,0.0849645625564943,0.0558942794306824,-0.00742797467267994,327.466420665049,325.412307000632,-0.046874257988583,0.254624366908809,0.0265708218296241,0.0965186068735989,-3.43893175341797,108.565880402528,0.99865771160593,0.0381867798487118,0.187397551739942,86.7725875364303,-0.74742503990117,4.63016150589763,-13.5243413610939,1.56382795038776,-26.9584784099116,5.28488447726519,-0.186201606079307,-39.2937926674405,15.597824291286,1.30685505600822,1.19487158216895,-0.739367206686581,-0.0265760931188446,1.59910380787456,-2.64702691843416,-2.28265310904766,1.30539510739991,-1.06885495320124,1.24087199990507,0.660931395738375,0.425597885043492,0.77349111092013,-1.02804206284752,473.752231684183,465.610813470201,1.3242878789714,0.11378692905713,1.4936991229586
